Species	gtdb_taxonomy	genus	sp	accession	gtdb_type_species_of_genus	Oxygen tolerance raw	Oxygen tolerance	random_id
Oleibacter marinus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__Oleibacter;s__Oleibacter marinus	g__Oleibacter	s__Oleibacter marinus	RS_GCF_900156675.1	t	aerobe	aerobe	3072
Pseudodesulfovibrio indicus	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Pseudodesulfovibrio;s__Pseudodesulfovibrio indicus	g__Pseudodesulfovibrio	s__Pseudodesulfovibrio indicus	RS_GCF_001563225.1	t	anaerobe	anaerobe	3066
Rudanella lutea	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Rudanella;s__Rudanella lutea	g__Rudanella	s__Rudanella lutea	RS_GCF_000383955.1	t	aerobe	aerobe	3063
Pilibacter termitis	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Pilibacter;s__Pilibacter termitis	g__Pilibacter	s__Pilibacter termitis	RS_GCF_900167335.1	t	anaerobe	anaerobe	3058
Methylophilus methylotrophus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylophilus;s__Methylophilus methylotrophus	g__Methylophilus	s__Methylophilus methylotrophus	RS_GCF_000378225.1	t	aerobe	aerobe	3056
Sciscionella marina	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Sciscionella;s__Sciscionella marina	g__Sciscionella	s__Sciscionella marina	RS_GCF_000379465.1	t	aerobe	aerobe	3052
Schlegelella thermodepolymerans	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Schlegelella;s__Schlegelella thermodepolymerans	g__Schlegelella	s__Schlegelella thermodepolymerans	RS_GCF_002933415.1	t	aerobe	aerobe	3048
Thermotoga maritima	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Thermotogales;f__Thermotogaceae;g__Thermotoga;s__Thermotoga maritima	g__Thermotoga	s__Thermotoga maritima	RS_GCF_000008545.1	t	anaerobe	anaerobe	3042
Streptacidiphilus albus	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptomycetales;f__Streptomycetaceae;g__Streptacidiphilus;s__Streptacidiphilus albus	g__Streptacidiphilus	s__Streptacidiphilus albus	RS_GCF_000744705.1	t	aerobe	aerobe	3037
Dongia mobilis	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Dongiales;f__Dongiaceae;g__Dongia;s__Dongia mobilis	g__Dongia	s__Dongia mobilis	RS_GCF_004363235.1	t	aerobe	aerobe	3036
Pseudozobellia thermophila	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pseudozobellia;s__Pseudozobellia thermophila	g__Pseudozobellia	s__Pseudozobellia thermophila	RS_GCF_900141855.1	t	aerobe	aerobe	3035
Aureitalea marina	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aureitalea;s__Aureitalea marina	g__Aureitalea	s__Aureitalea marina	RS_GCF_002943755.1	t	aerobe	aerobe	3028
Suttonella indologenes	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Suttonella;s__Suttonella indologenes	g__Suttonella	s__Suttonella indologenes	RS_GCF_900460215.1	t	aerobe	aerobe	3027
Deinobacterium chartae	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinobacterium;s__Deinobacterium chartae	g__Deinobacterium	s__Deinobacterium chartae	RS_GCF_014202645.1	t	aerobe	aerobe	3027
Albimonas donghaensis	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Albimonas;s__Albimonas donghaensis	g__Albimonas	s__Albimonas donghaensis	RS_GCF_900106695.1	t	aerobe	aerobe	3027
Muricomes intestini	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Muricomes;s__Muricomes intestini	g__Muricomes	s__Muricomes intestini	RS_GCF_004346165.1	t	anaerobe	anaerobe	3026
Macellibacteroides fermentans	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Macellibacteroides;s__Macellibacteroides fermentans	g__Macellibacteroides	s__Macellibacteroides fermentans	RS_GCF_013409575.1	t	anaerobe	anaerobe	3024
Sulfodiicoccus acidiphilus	d__Archaea;p__Thermoproteota;c__Thermoproteia;o__Sulfolobales;f__Sulfolobaceae;g__Sulfodiicoccus;s__Sulfodiicoccus acidiphilus	g__Sulfodiicoccus	s__Sulfodiicoccus acidiphilus	RS_GCF_003967175.1	t	aerobe	aerobe	3019
Belnapia moabensis	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Belnapia;s__Belnapia moabensis	g__Belnapia	s__Belnapia moabensis	RS_GCF_000745835.1	t	aerobe	aerobe	3012
Acidaminococcus fermentans	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus fermentans	g__Acidaminococcus	s__Acidaminococcus fermentans	RS_GCF_000025305.1	t	anaerobe	anaerobe	3011
Crenalkalicoccus roseus	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Crenalkalicoccus;s__Crenalkalicoccus roseus	g__Crenalkalicoccus	s__Crenalkalicoccus roseus	RS_GCF_004761865.1	t	aerobe	aerobe	3011
Hasllibacter halocynthiae	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Hasllibacter;s__Hasllibacter halocynthiae	g__Hasllibacter	s__Hasllibacter halocynthiae	RS_GCF_003003095.1	t	aerobe	aerobe	3006
Novosphingopyxis baekryungensis	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingopyxis;s__Novosphingopyxis baekryungensis	g__Novosphingopyxis	s__Novosphingopyxis baekryungensis	RS_GCF_000420305.1	t	aerobe	aerobe	3005
Tatumella ptyseos	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Tatumella;s__Tatumella ptyseos	g__Tatumella	s__Tatumella ptyseos	RS_GCF_000735525.1	t	aerobe	aerobe	3003
Cupriavidus necator	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus necator	g__Cupriavidus	s__Cupriavidus necator	RS_GCF_000219215.1	t	aerobe	aerobe	2998
Leclercia adecarboxylata	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__Leclercia adecarboxylata	g__Leclercia	s__Leclercia adecarboxylata	RS_GCF_901472455.1	t	aerobe	aerobe	2997
Deinococcus radiodurans	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus radiodurans	g__Deinococcus	s__Deinococcus radiodurans	RS_GCF_000008565.1	t	aerobe,microaerophile	aerobe	2997
Marisediminicola antarctica	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Marisediminicola;s__Marisediminicola antarctica	g__Marisediminicola	s__Marisediminicola antarctica	RS_GCF_009930795.1	t	aerobe	aerobe	2996
Bilophila wadsworthia	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	g__Bilophila	s__Bilophila wadsworthia	RS_GCF_000701705.1	t	anaerobe	anaerobe	2987
Halomicroarcula pellucida	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halomicroarcula;s__Halomicroarcula pellucida	g__Halomicroarcula	s__Halomicroarcula pellucida	GB_GCA_014647235.1	t	aerobe	aerobe	2986
Thiohalophilus thiocyanatoxydans	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalomonadales;f__UBA6429;g__Thiohalophilus;s__Thiohalophilus thiocyanatoxydans	g__Thiohalophilus	s__Thiohalophilus thiocyanatoxydans	RS_GCF_004366735.1	t	microaerophile	aerobe	2984
Ezakiella peruensis	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Ezakiella;s__Ezakiella peruensis	g__Ezakiella	s__Ezakiella peruensis	RS_GCF_900215725.1	t	anaerobe	anaerobe	2982
Nocardiopsis dassonvillei	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis dassonvillei	g__Nocardiopsis	s__Nocardiopsis dassonvillei	RS_GCF_000092985.1	t	microaerophile	aerobe	2971
Amorphus coralli	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Amorphaceae;g__Amorphus;s__Amorphus coralli	g__Amorphus	s__Amorphus coralli	RS_GCF_000374525.1	t	aerobe	aerobe	2967
Aminivibrio pyruvatiphilus	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__Aminivibrio;s__Aminivibrio pyruvatiphilus	g__Aminivibrio	s__Aminivibrio pyruvatiphilus	RS_GCF_004366815.1	t	anaerobe	anaerobe	2964
Selenomonas sputigena	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__Selenomonas sputigena	g__Selenomonas	s__Selenomonas sputigena	RS_GCF_000208405.1	t	anaerobe	anaerobe	2963
Shinella granuli	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Shinella;s__Shinella granuli	g__Shinella	s__Shinella granuli	RS_GCF_004341885.1	t	aerobe	aerobe	2961
Microscilla marina	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__Microscilla;s__Microscilla marina	g__Microscilla	s__Microscilla marina	RS_GCF_000169175.1	t	obligate aerobe	aerobe	2959
Eubacterium limosum	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium limosum	g__Eubacterium	s__Eubacterium limosum	RS_GCF_000807675.2	t	anaerobe	anaerobe	2956
Kytococcus sedentarius	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Kytococcus;s__Kytococcus sedentarius	g__Kytococcus	s__Kytococcus sedentarius	RS_GCF_000023925.1	t	aerobe	aerobe	2956
Melissococcus plutonius	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Melissococcus;s__Melissococcus plutonius	g__Melissococcus	s__Melissococcus plutonius	RS_GCF_000270185.1	t	anaerobe	anaerobe	2949
Croceibacterium ferulae	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Croceibacterium;s__Croceibacterium ferulae	g__Croceibacterium	s__Croceibacterium ferulae	RS_GCF_003660445.1	t	aerobe	aerobe	2942
Scardovia inopinata	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Scardovia;s__Scardovia inopinata	g__Scardovia	s__Scardovia inopinata	RS_GCF_001042695.1	t	anaerobe	anaerobe	2941
Mongoliitalea lutea	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Mongoliitalea;s__Mongoliitalea lutea	g__Mongoliitalea	s__Mongoliitalea lutea	GB_GCA_014652135.1	t	aerobe	aerobe	2937
Monoglobus pectinilyticus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__Monoglobus pectinilyticus	g__Monoglobus	s__Monoglobus pectinilyticus	RS_GCF_002874775.1	t	anaerobe	anaerobe	2934
Geopsychrobacter electrodiphilus	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Desulfuromonadales;f__Geopsychrobacteraceae;g__Geopsychrobacter;s__Geopsychrobacter electrodiphilus	g__Geopsychrobacter	s__Geopsychrobacter electrodiphilus	RS_GCF_000384395.1	t	anaerobe	anaerobe	2932
Desulfurispora thermophila	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfurisporaceae;g__Desulfurispora;s__Desulfurispora thermophila	g__Desulfurispora	s__Desulfurispora thermophila	RS_GCF_000376385.1	t	anaerobe	anaerobe	2922
Megamonas hypermegale	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas hypermegale	g__Megamonas	s__Megamonas hypermegale	RS_GCF_900187035.1	t	anaerobe	anaerobe	2919
Caloranaerobacter azorensis	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Caloranaerobacteraceae;g__Caloranaerobacter;s__Caloranaerobacter azorensis	g__Caloranaerobacter	s__Caloranaerobacter azorensis	RS_GCF_900129995.1	t	anaerobe	anaerobe	2919
Fibrisoma limi	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Fibrisoma;s__Fibrisoma limi	g__Fibrisoma	s__Fibrisoma limi	RS_GCF_000296815.2	t	aerobe	aerobe	2918
Bordetella pertussis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella;s__Bordetella pertussis	g__Bordetella	s__Bordetella pertussis	RS_GCF_000306945.1	t	aerobe,microaerophile	aerobe	2916
Devriesea agamarum	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermabacteraceae;g__Devriesea;s__Devriesea agamarum	g__Devriesea	s__Devriesea agamarum	RS_GCF_900070355.1	t	microaerophile,facultative anaerobe	aerobe	2912
Hydrocarboniphaga effusa	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Nevskiaceae;g__Hydrocarboniphaga;s__Hydrocarboniphaga effusa	g__Hydrocarboniphaga	s__Hydrocarboniphaga effusa	RS_GCF_000271305.1	t	aerobe	aerobe	2909
Acaricomes phytoseiuli	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Acaricomes;s__Acaricomes phytoseiuli	g__Acaricomes	s__Acaricomes phytoseiuli	RS_GCF_000376245.1	t	aerobe	aerobe	2896
Cocleimonas flava	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Cocleimonas;s__Cocleimonas flava	g__Cocleimonas	s__Cocleimonas flava	RS_GCF_004339015.1	t	aerobe	aerobe	2896
Rudaea cellulosilytica	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rudaea;s__Rudaea cellulosilytica	g__Rudaea	s__Rudaea cellulosilytica	RS_GCF_000378125.1	t	aerobe	aerobe	2889
Hankyongella ginsenosidimutans	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Hankyongella;s__Hankyongella ginsenosidimutans	g__Hankyongella	s__Hankyongella ginsenosidimutans	GB_GCA_005144965.1	t	aerobe	aerobe	2879
Siccibacter turicensis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Siccibacter;s__Siccibacter turicensis	g__Siccibacter	s__Siccibacter turicensis	RS_GCF_000463155.2	t	aerobe,facultative anaerobe	aerobe	2878
Indiicoccus explosivorum	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Indiicoccus;s__Indiicoccus explosivorum	g__Indiicoccus	s__Indiicoccus explosivorum	RS_GCF_002167005.1	t	obligate aerobe	aerobe	2876
Desulfobacula toluolica	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfobacula;s__Desulfobacula toluolica	g__Desulfobacula	s__Desulfobacula toluolica	RS_GCF_000307105.1	t	anaerobe	anaerobe	2875
Neomegalonema perideroedes	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Neomegalonema;s__Neomegalonema perideroedes	g__Neomegalonema	s__Neomegalonema perideroedes	RS_GCF_000374145.1	t	aerobe	aerobe	2868
Fluviicoccus keumensis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Fluviicoccus;s__Fluviicoccus keumensis	g__Fluviicoccus	s__Fluviicoccus keumensis	RS_GCF_004217445.1	t	aerobe	aerobe	2866
Denitrobacterium detoxificans	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Denitrobacterium;s__Denitrobacterium detoxificans	g__Denitrobacterium	s__Denitrobacterium detoxificans	RS_GCF_001643775.1	t	anaerobe	anaerobe	2860
Cricetibacter osteomyelitidis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Cricetibacter;s__Cricetibacter osteomyelitidis	g__Cricetibacter	s__Cricetibacter osteomyelitidis	RS_GCF_004340985.1	t	microaerophile	aerobe	2858
Brachymonas denitrificans	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Brachymonas;s__Brachymonas denitrificans	g__Brachymonas	s__Brachymonas denitrificans	RS_GCF_900110225.1	t	aerobe	aerobe	2856
Hwanghaeella grinnelliae	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA8366;f__GCA-2696645;g__Hwanghaeella;s__Hwanghaeella grinnelliae	g__Hwanghaeella	s__Hwanghaeella grinnelliae	RS_GCF_004005845.1	t	obligate aerobe	aerobe	2849
Thermanaerovibrio acidaminovorans	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Thermanaerovibrio;s__Thermanaerovibrio acidaminovorans	g__Thermanaerovibrio	s__Thermanaerovibrio acidaminovorans	RS_GCF_000024905.1	t	anaerobe	anaerobe	2843
Intestinimonas butyriciproducens	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas butyriciproducens	g__Intestinimonas	s__Intestinimonas butyriciproducens	RS_GCF_004154955.1	t	anaerobe	anaerobe	2840
Amantichitinum ursilacus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Chitinibacteraceae;g__Amantichitinum;s__Amantichitinum ursilacus	g__Amantichitinum	s__Amantichitinum ursilacus	RS_GCF_001294205.1	t	facultative anaerobe	aerobe	2840
Thiohalorhabdus denitrificans	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalorhabdales;f__Thiohalorhabdaceae;g__Thiohalorhabdus;s__Thiohalorhabdus denitrificans	g__Thiohalorhabdus	s__Thiohalorhabdus denitrificans	RS_GCF_001399755.1	t	microaerophile,facultative anaerobe	aerobe	2837
Bartonella bacilliformis	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales_A;f__Rhizobiaceae_A;g__Bartonella;s__Bartonella bacilliformis	g__Bartonella	s__Bartonella bacilliformis	RS_GCF_000015445.1	t	aerobe	aerobe	2833
Azotobacter chroococcum	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Azotobacter;s__Azotobacter chroococcum	g__Azotobacter	s__Azotobacter chroococcum	RS_GCF_004339665.1	t	aerobe	aerobe	2833
Halioglobus japonicus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__Halioglobus japonicus	g__Halioglobus	s__Halioglobus japonicus	RS_GCF_001983995.1	t	aerobe	aerobe	2833
Microterricola viridarii	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microterricola;s__Microterricola viridarii	g__Microterricola	s__Microterricola viridarii	RS_GCF_900104895.1	t	aerobe	aerobe	2833
Yaniella halotolerans	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Yaniella;s__Yaniella halotolerans	g__Yaniella	s__Yaniella halotolerans	RS_GCF_000420805.1	t	aerobe	aerobe	2831
Cohnella thermotolerans	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Cohnella;s__Cohnella thermotolerans	g__Cohnella	s__Cohnella thermotolerans	RS_GCF_000429825.1	t	aerobe	aerobe	2827
Aldersonia kunmingensis	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Aldersonia;s__Aldersonia kunmingensis	g__Aldersonia	s__Aldersonia kunmingensis	RS_GCF_001646865.1	t	aerobe	aerobe	2824
Mycetohabitans rhizoxinica	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Mycetohabitans;s__Mycetohabitans rhizoxinica	g__Mycetohabitans	s__Mycetohabitans rhizoxinica	RS_GCF_000198775.1	t	aerobe	aerobe	2818
Fibrella aestuarina	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Fibrella;s__Fibrella aestuarina	g__Fibrella	s__Fibrella aestuarina	RS_GCF_000331105.1	t	aerobe,facultative anaerobe	aerobe	2812
Pseudogulbenkiania subflava	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Pseudogulbenkiania;s__Pseudogulbenkiania subflava	g__Pseudogulbenkiania	s__Pseudogulbenkiania subflava	RS_GCF_900177275.1	t	aerobe	aerobe	2812
Desulfitobacterium dehalogenans	d__Bacteria;p__Firmicutes_B;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfitobacterium;s__Desulfitobacterium dehalogenans	g__Desulfitobacterium	s__Desulfitobacterium dehalogenans	RS_GCF_000243155.2	t	anaerobe	anaerobe	2811
Leptolinea tardivitalis	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Leptolinea;s__Leptolinea tardivitalis	g__Leptolinea	s__Leptolinea tardivitalis	RS_GCF_001050275.1	t	anaerobe	anaerobe	2802
Actinopolymorpha singaporensis	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Actinopolymorphaceae;g__Actinopolymorpha;s__Actinopolymorpha singaporensis	g__Actinopolymorpha	s__Actinopolymorpha singaporensis	RS_GCF_900104745.1	t	aerobe	aerobe	2801
Desulfurispira natronophila	d__Bacteria;p__Chrysiogenetota;c__Chrysiogenetes;o__Chrysiogenales;f__Chrysiogenaceae;g__Desulfurispira;s__Desulfurispira natronophila	g__Desulfurispira	s__Desulfurispira natronophila	RS_GCF_014203025.1	t	anaerobe	anaerobe	2798
Cuniculiplasma divulgatum	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Thermoplasmataceae;g__Cuniculiplasma;s__Cuniculiplasma divulgatum	g__Cuniculiplasma	s__Cuniculiplasma divulgatum	RS_GCF_900083515.1	t	facultative anaerobe	aerobe	2796
Fulvimarina pelagi	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Fulvimarina;s__Fulvimarina pelagi	g__Fulvimarina	s__Fulvimarina pelagi	RS_GCF_000153705.1	t	aerobe	aerobe	2793
Peptococcus niger	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus;s__Peptococcus niger	g__Peptococcus	s__Peptococcus niger	RS_GCF_900101835.1	t	anaerobe	anaerobe	2791
Marinilactibacillus psychrotolerans	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Marinilactibacillus;s__Marinilactibacillus psychrotolerans	g__Marinilactibacillus	s__Marinilactibacillus psychrotolerans	RS_GCF_900101525.1	t	microaerophile	aerobe	2786
Henriciella marina	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Henriciella;s__Henriciella marina	g__Henriciella	s__Henriciella marina	RS_GCF_000376805.1	t	aerobe	aerobe	2781
Nitrincola lacisaponensis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Nitrincola;s__Nitrincola lacisaponensis	g__Nitrincola	s__Nitrincola lacisaponensis	RS_GCF_000691225.1	t	aerobe	aerobe	2781
